Name	Activation_Prob	Compound	Another_Probs
Acaricide	0.739	COMP240	(0.596 COMP257) (0.593 COMP263) (0.572 COMP255) (0.494 COMP256/COMP271) (0.462 COMP266) (0.420 COMP262) (0.409 COMP19) (0.407 COMP12) (0.369 COMP264) (0.358 COMP241/COMP245) (0.351 COMP239) (0.341 COMP43) (0.263 COMP248) (0.250 COMP198) (0.202 COMP259) (0.196 COMP261) (0.191 COMP243) (0.180 COMP191) (0.147 COMP260) (0.131 COMP265) (0.126 COMP250) (0.110 COMP269)
Acetylcholine release stimulant	0.165	COMP257/COMP263	(0.149 COMP266) (0.144 COMP259) (0.136 COMP255) (0.130 COMP239) (0.129 COMP241/COMP245) (0.128 COMP12) (0.126 COMP261) (0.124 COMP240) (0.118 COMP248/COMP256/COMP271) (0.112 COMP262) (0.105 COMP43) (0.100 COMP254) (0.097 COMP198)
Actinic keratosis treatment	0.383	COMP77	(0.297 COMP62) (0.284 COMP264) (0.273 COMP240) (0.261 COMP258) (0.251 COMP19) (0.249 COMP266) (0.221 COMP262) (0.215 COMP242/COMP244/COMP247/COMP249/COMP251) (0.212 COMP12) (0.205 COMP239) (0.194 COMP257) (0.188 COMP263) (0.181 COMP256/COMP271) (0.174 COMP241/COMP245) (0.167 COMP198) (0.164 COMP255) (0.162 COMP191) (0.140 COMP267) (0.124 COMP246) (0.118 COMP248) (0.116 COMP252) (0.111 COMP260) (0.102 COMP269) (0.095 COMP259/COMP43) (0.092 COMP265) (0.091 COMP250) (0.089 COMP268) (0.083 COMP253) (0.081 COMP261)
Acute neurologic disorders treatment	0.742	COMP253	(0.450 COMP12) (0.419 COMP43) (0.396 COMP266) (0.339 COMP262) (0.272 COMP255) (0.240 COMP239)
Acute respiratory distress syndrome (ARDS) treatment	0.424	COMP270	(0.311 COMP62) (0.303 COMP262) (0.230 COMP268) (0.212 COMP239) (0.209 COMP266) (0.191 COMP12) (0.152 COMP77) (0.151 COMP248) (0.121 COMP258)
Age-related macular degeneration treatment	0.288	COMP257	(0.271 COMP261) (0.258 COMP255) (0.257 COMP263) (0.239 COMP266) (0.228 COMP12) (0.227 COMP256/COMP271) (0.202 COMP253) (0.180 COMP241/COMP245) (0.178 COMP77) (0.176 COMP258) (0.163 COMP262)
Allergic rhinitis treatment	0.413	COMP12	(0.330 COMP266) (0.166 COMP254) (0.161 COMP262) (0.160 COMP239)
Alzheimer's disease treatment	0.574	COMP267	(0.504 COMP191) (0.468 COMP242/COMP244/COMP247/COMP249/COMP251) (0.449 COMP198) (0.447 COMP269) (0.428 COMP77) (0.421 COMP265) (0.388 COMP62) (0.380 COMP241/COMP245) (0.366 COMP260) (0.352 COMP258) (0.330 COMP272) (0.308 COMP264) (0.293 COMP270) (0.287 COMP19) (0.272 COMP246) (0.246 COMP250) (0.240 COMP252)
Amyotrophic lateral sclerosis treatment	0.685	COMP77	(0.624 COMP258) (0.592 COMP62) (0.211 COMP257) (0.205 COMP263) (0.194 COMP264) (0.190 COMP262) (0.189 COMP266)
Anabolic	0.213	COMP77	(0.192 COMP262) (0.185 COMP268) (0.182 COMP266) (0.181 COMP12) (0.173 COMP259) (0.171 COMP19/COMP258) (0.166 COMP241/COMP245) (0.164 COMP248) (0.163 COMP240/COMP253/COMP264) (0.159 COMP257/COMP263) (0.158 COMP239) (0.157 COMP43) (0.153 COMP62) (0.149 COMP198/COMP242/COMP244/COMP247/COMP249/COMP251/COMP255) (0.147 COMP191/COMP250) (0.146 COMP267) (0.138 COMP256/COMP271) (0.133 COMP261) (0.123 COMP252) (0.117 COMP269) (0.115 COMP246) (0.112 COMP270) (0.098 COMP272) (0.097 COMP265) (0.088 COMP260)
