Name	Activation_Prob	Compound	Another_Probs
5 Hydroxytryptamine uptake inhibitor	0.055	COMP2257	
5 Hydroxytryptamine uptake stimulant	0.607	COMP1014/COMP121/COMP16/COMP18/COMP266/COMP53/COMP54	(0.573 COMP2241) (0.555 COMP1139) (0.550 COMP2230) (0.534 COMP26/COMP28/COMP40/COMP41) (0.527 COMP2211) (0.507 COMP141/COMP264/COMP27/COMP547) (0.496 COMP1408) (0.488 COMP1142) (0.487 COMP2229) (0.485 COMP2238) (0.484 COMP715) (0.478 COMP2223) (0.477 COMP2220) (0.472 COMP1151/COMP666) (0.466 COMP2215/COMP2219) (0.465 COMP191/COMP2221) (0.460 COMP48) (0.458 COMP2214) (0.457 COMP521) (0.453 COMP2225/COMP2234/COMP2237/COMP649/COMP674) (0.452 COMP2210) (0.449 COMP1415) (0.444 COMP1152/COMP488/COMP538) (0.441 COMP55) (0.439 COMP478/COMP499/COMP513/COMP518/COMP57) (0.437 COMP994) (0.430 COMP14) (0.426 COMP617) (0.424 COMP767) (0.421 COMP2213/COMP2244) (0.416 COMP1166/COMP502) (0.409 COMP864/COMP878) (0.404 COMP2222) (0.403 COMP2227) (0.394 COMP32) (0.392 COMP248) (0.391 COMP2218) (0.388 COMP1165) (0.382 COMP9) (0.381 COMP1554/COMP181) (0.376 COMP2252) (0.368 COMP2249) (0.365 COMP2226) (0.364 COMP2224/COMP613) (0.355 COMP1254) (0.354 COMP114/COMP131) (0.353 COMP1672/COMP22) (0.352 COMP594) (0.343 COMP110) (0.342 COMP2232) (0.341 COMP259) (0.340 COMP1411/COMP2212/COMP2231/COMP2253/COMP568) (0.338 COMP43) (0.333 COMP2/COMP2202/COMP2247) (0.330 COMP2248) (0.329 COMP544) (0.327 COMP44) (0.320 COMP500) (0.319 COMP113/COMP132/COMP142) (0.315 COMP2228) (0.313 COMP2235) (0.310 COMP2251) (0.307 COMP144/COMP19) (0.301 COMP2204) (0.298 COMP476) (0.297 COMP302) (0.295 COMP4) (0.293 COMP2233) (0.292 COMP663) (0.291 COMP124) (0.288 COMP2239/COMP2254) (0.287 COMP2236) (0.285 COMP1156/COMP826) (0.284 COMP2240) (0.281 COMP1405/COMP367) (0.280 COMP1245) (0.277 COMP2038) (0.272 COMP11/COMP8) (0.271 COMP1400) (0.270 COMP158/COMP172) (0.264 COMP910) (0.261 COMP153) (0.260 COMP1668/COMP523) (0.247 COMP604) (0.242 COMP2206) (0.238 COMP621) (0.228 COMP119/COMP157/COMP160/COMP162/COMP169) (0.227 COMP745) (0.225 COMP2159) (0.220 COMP1414) (0.219 COMP2207/COMP2243) (0.218 COMP901) (0.206 COMP337) (0.196 COMP30)
Adenosine uptake inhibitor	0.095	COMP141/COMP264/COMP547	(0.079 COMP1151/COMP666) (0.052 COMP1142) (0.048 COMP2210) (0.047 COMP1152/COMP488/COMP538) (0.045 COMP2211) (0.044 COMP2220) (0.042 COMP2218/COMP476) (0.041 COMP2226/COMP521) (0.040 COMP2221/COMP9) (0.039 COMP1408/COMP1668/COMP523) (0.038 COMP1165) (0.037 COMP1014/COMP121/COMP16/COMP18/COMP2238/COMP266/COMP478/COMP499/COMP513/COMP518/COMP53/COMP54/COMP57) (0.036 COMP2214/COMP2225/COMP2234/COMP2237/COMP544/COMP649/COMP674) (0.035 COMP1139/COMP144/COMP19/COMP767) (0.034 COMP2232) (0.033 COMP158/COMP172/COMP2213/COMP2224/COMP2227/COMP2244)
Adrenaline uptake inhibitor	0.071	COMP2211	(0.067 COMP2208) (0.061 COMP521)
Antiviral (CMV)	0.302	COMP1104	(0.291 COMP259) (0.258 COMP1525) (0.225 COMP2217) (0.197 COMP2249) (0.193 COMP1898) (0.184 COMP2225/COMP2234/COMP2237/COMP649/COMP674) (0.183 COMP910) (0.172 COMP2/COMP2247) (0.162 COMP1152/COMP2223/COMP488/COMP538) (0.143 COMP26/COMP28/COMP40/COMP41) (0.140 COMP2224) (0.131 COMP1014/COMP121/COMP16/COMP18/COMP266/COMP53/COMP54) (0.125 COMP2204) (0.122 COMP141/COMP264/COMP547) (0.119 COMP110/COMP27) (0.116 COMP113/COMP132/COMP142) (0.113 COMP1258) (0.109 COMP594/COMP617) (0.107 COMP2232) (0.106 COMP124) (0.104 COMP2238)
Apical sodium codependent bile acid transporter inhibitor	0.037	COMP77	(0.036 COMP287/COMP450) (0.035 COMP1014/COMP121/COMP16/COMP18/COMP266/COMP53/COMP54) (0.032 COMP1152/COMP488/COMP538) (0.029 COMP1151/COMP666) (0.026 COMP2255) (0.025 COMP617) (0.024 COMP26/COMP28/COMP285/COMP40/COMP41) (0.023 COMP1775/COMP2256) (0.022 COMP2225/COMP2234/COMP2237/COMP649/COMP674) (0.021 COMP2223/COMP27/COMP478/COMP499/COMP513/COMP518/COMP57) (0.020 COMP2213/COMP2244) (0.018 COMP259)
Dopamine transporter inhibitor	0.128	COMP2219	(0.079 COMP521) (0.071 COMP2215) (0.062 COMP2257) (0.056 COMP113/COMP132/COMP142/COMP2211) (0.050 COMP1740/COMP1741/COMP2258)
Dopamine uptake inhibitor	0.114	COMP2219	(0.093 COMP521) (0.074 COMP2211) (0.072 COMP2215) (0.069 COMP1142) (0.068 COMP2214) (0.060 COMP1408) (0.058 COMP2221) (0.056 COMP2218/COMP9) (0.054 COMP2038)
Electron transport complex I inhibitor	0.623	COMP2251	(0.592 COMP2230) (0.571 COMP1151/COMP666) (0.561 COMP2220) (0.543 COMP476) (0.478 COMP119/COMP157/COMP160/COMP162/COMP169/COMP2207/COMP2243) (0.476 COMP617) (0.475 COMP1166/COMP502) (0.466 COMP2252) (0.444 COMP2205) (0.384 COMP2248) (0.348 COMP2213/COMP2244) (0.317 COMP1152/COMP488/COMP538) (0.306 COMP34/COMP36) (0.302 COMP901) (0.295 COMP1254/COMP2210) (0.291 COMP11/COMP8) (0.260 COMP302) (0.239 COMP2240) (0.237 COMP259) (0.234 COMP2238) (0.212 COMP1672/COMP22/COMP26/COMP28/COMP40/COMP41) (0.205 COMP1408) (0.199 COMP1139) (0.195 COMP48) (0.193 COMP1415) (0.187 COMP27) (0.181 COMP2226) (0.179 COMP248) (0.175 COMP191) (0.172 COMP43) (0.169 COMP1014/COMP121/COMP16/COMP18/COMP266/COMP53/COMP54) (0.163 COMP2223) (0.162 COMP478/COMP499/COMP513/COMP518/COMP57) (0.160 COMP1414/COMP2246) (0.158 COMP2235) (0.157 COMP1668/COMP523) (0.155 COMP685) (0.154 COMP2/COMP2247) (0.153 COMP2225/COMP2232/COMP2234/COMP2237/COMP649/COMP674) (0.147 COMP715) (0.145 COMP708) (0.142 COMP2249) (0.140 COMP2159/COMP2233) (0.137 COMP663) (0.135 COMP767) (0.134 COMP2202/COMP2206) (0.132 COMP2241) (0.131 COMP1405/COMP367) (0.130 COMP1274/COMP508) (0.122 COMP141/COMP264/COMP547/COMP9) (0.120 COMP2267) (0.119 COMP2236) (0.118 COMP2245) (0.117 COMP4) (0.115 COMP44/COMP500) (0.111 COMP337) (0.110 COMP1142) (0.102 COMP2219/COMP2250/COMP594/COMP739) (0.101 COMP2215) (0.096 COMP110/COMP2211)
Endocannabinoid uptake inhibitor	0.705	COMP2248	(0.517 COMP2213/COMP2244) (0.415 COMP1405/COMP367) (0.363 COMP1400) (0.326 COMP2207/COMP2243) (0.299 COMP2249) (0.246 COMP2225/COMP2234/COMP2237/COMP649/COMP674) (0.225 COMP27) (0.224 COMP2240) (0.216 COMP1166/COMP502) (0.202 COMP26/COMP28/COMP40/COMP41) (0.190 COMP259) (0.185 COMP1152/COMP488/COMP538) (0.179 COMP2/COMP2247) (0.173 COMP2038) (0.171 COMP2223) (0.162 COMP2205) (0.156 COMP1672/COMP22) (0.148 COMP1014/COMP121/COMP16/COMP18/COMP248/COMP266/COMP53/COMP54) (0.146 COMP4) (0.145 COMP2202) (0.142 COMP43/COMP617) (0.141 COMP594) (0.138 COMP2232) (0.136 COMP826) (0.134 COMP1139/COMP2214) (0.126 COMP2241) (0.125 COMP2204/COMP2235) (0.123 COMP1156) (0.116 COMP478/COMP499/COMP513/COMP518/COMP57) (0.114 COMP1408) (0.113 COMP1151/COMP666) (0.109 COMP2211) (0.107 COMP1142) (0.106 COMP604) (0.105 COMP2220) (0.101 COMP1245) (0.100 COMP521) (0.098 COMP663) (0.095 COMP1254) (0.094 COMP994) (0.093 COMP500) (0.091 COMP2215) (0.090 COMP2210/COMP2227) (0.087 COMP14/COMP2221) (0.086 COMP2219) (0.081 COMP32) (0.080 COMP476/COMP613) (0.079 COMP864/COMP878) (0.078 COMP2251/COMP302) (0.076 COMP1165) (0.075 COMP767) (0.074 COMP2218/COMP2222) (0.073 COMP1415/COMP2230) (0.070 COMP2229/COMP9) (0.068 COMP1554/COMP181/COMP2226/COMP2228) (0.067 COMP11/COMP8) (0.065 COMP2224) (0.063 COMP901)
