Name	Activation_Prob	Compound	Another_Probs
11-Beta-hydroxysteroid dehydrogenase 2 inhibitor	0.035	COMP19	
5 Hydroxytryptamine 3A agonist	0.101	COMP198	
ATPase inhibitor	0.296	COMP179	(0.291 COMP19) (0.200 COMP198) (0.149 COMP180)
Acetylcholine M1 receptor antagonist	0.141	COMP19	
Acetylcholinesterase inhibitor	0.483	COMP180	(0.482 COMP198)
Aconitate hydratase inhibitor	0.111	COMP19	(0.064 COMP179) (0.057 COMP198)
Acyl-CoA dehydrogenase inhibitor	0.061	COMP179	
Adenosine deaminase inhibitor	0.052	COMP198	
Adenylate cyclase inhibitor	0.136	COMP179	(0.120 COMP198)
Adenylate kinase inhibitor	0.126	COMP179	(0.114 COMP198) (0.093 COMP19)
Alcohol dehydrogenase inhibitor	0.304	COMP198	(0.115 COMP180) (0.101 COMP179)
Alkaline phosphatase inhibitor	0.341	COMP198	(0.338 COMP180) (0.168 COMP179)
Alpha 2b adrenoreceptor agonist	0.019	COMP179	
Alpha-mannosidase inhibitor	0.053	COMP19	(0.052 COMP179)
Androgen agonist	0.117	COMP19	(0.090 COMP179) (0.083 COMP198)
Androgen antagonist	0.204	COMP198	(0.172 COMP19) (0.148 COMP179) (0.097 COMP180)
Arginase inhibitor	0.082	COMP198	(0.039 COMP180)
Argininosuccinate synthase inhibitor	0.072	COMP179	(0.061 COMP19) (0.054 COMP198)
Aryl hydrocarbon receptor agonist	0.770	COMP198	(0.598 COMP180) (0.275 COMP179)
Beta 1 adrenoreceptor antagonist	0.055	COMP179	
Beta 2 adrenoreceptor agonist	0.067	COMP179	
Beta 2 adrenoreceptor antagonist	0.055	COMP179	
Butyrylcholinesterase inhibitor	0.298	COMP198	(0.265 COMP180)
CYP1A2 inhibitor	0.929	COMP180	(0.796 COMP198) (0.219 COMP179)
CYP2C9 inhibitor	0.548	COMP198	(0.507 COMP180) (0.347 COMP179)
CYP2D6 inhibitor	0.198	COMP179	
CYP3A4 inhibitor	0.310	COMP180	(0.298 COMP198)
Ca2+-transporting ATPase inhibitor	0.183	COMP179	(0.174 COMP19) (0.160 COMP198) (0.130 COMP180)
Cannabinoid CB1 receptor antagonist	0.068	COMP19	
Cannabinoid CB2 receptor antagonist	0.089	COMP19	
Carbonic anhydrase inhibitor	0.065	COMP198	
Catalase inhibitor	0.069	COMP179	
