Name	Activation_Prob	Compound	Another_Probs
ATPase inhibitor	0.386	COMP763	(0.262 COMP683) (0.176 COMP512/COMP715)
Acetylcholine M1 receptor antagonist	0.132	COMP683	
Acetylcholinesterase inhibitor	0.283	COMP512/COMP715	(0.102 COMP34/COMP36)
Aconitate hydratase inhibitor	0.318	COMP683	
Acyl-CoA dehydrogenase inhibitor	0.216	COMP683	(0.056 COMP763)
Adenosine A1 receptor agonist	0.026	COMP763	
Adenosine deaminase inhibitor	0.107	COMP763	(0.079 COMP683)
Adenylate cyclase inhibitor	0.305	COMP763	(0.218 COMP683)
Adenylate kinase inhibitor	0.343	COMP683	(0.260 COMP763)
Alcohol dehydrogenase inhibitor	0.402	COMP683	(0.256 COMP512/COMP715)
Aldosterone antagonist	0.043	COMP683	
Alkaline phosphatase inhibitor	0.301	COMP512/COMP715	(0.268 COMP683)
Alpha 2a adrenoreceptor antagonist	0.072	COMP512/COMP715	
Alpha-mannosidase inhibitor	0.276	COMP763	(0.074 COMP683)
Aminopeptidase A inhibitor	0.019	COMP683	
Androgen agonist	0.160	COMP34/COMP36	(0.068 COMP512/COMP715) (0.062 COMP683)
Androgen antagonist	0.242	COMP512/COMP715	(0.098 COMP683)
Arginase inhibitor	0.115	COMP512/COMP715	(0.083 COMP683) (0.047 COMP763)
Argininosuccinate synthase inhibitor	0.252	COMP683	(0.066 COMP763)
Aryl hydrocarbon receptor agonist	0.324	COMP683	
Beta 1 adrenoreceptor agonist	0.034	COMP683	
Beta 1 adrenoreceptor antagonist	0.064	COMP683	
Beta 2 adrenoreceptor agonist	0.075	COMP683	(0.059 COMP512/COMP715)
Beta 2 adrenoreceptor antagonist	0.055	COMP683	
Butyrylcholinesterase inhibitor	0.121	COMP34/COMP36	(0.091 COMP512/COMP715)
CYP1A2 inhibitor	0.299	COMP512/COMP715	(0.205 COMP683)
CYP2C9 inhibitor	0.382	COMP512/COMP715	(0.370 COMP683)
CYP3A4 inhibitor	0.265	COMP512/COMP715	
Ca2+-transporting ATPase inhibitor	0.214	COMP683	(0.181 COMP763) (0.155 COMP512/COMP715) (0.141 COMP34/COMP36)
Carbonic anhydrase I inhibitor	0.072	COMP683	(0.063 COMP763)
Carbonic anhydrase II inhibitor	0.077	COMP763	(0.065 COMP683)
Carbonic anhydrase inhibitor	0.120	COMP763	(0.090 COMP683)
Catalase inhibitor	0.226	COMP683	
Cyclooxygenase 1 inhibitor	0.243	COMP512/COMP715	(0.202 COMP683) (0.183 COMP34/COMP36) (0.135 COMP763)
Cyclooxygenase 2 inhibitor	0.130	COMP512/COMP715	(0.113 COMP683)
Cyclooxygenase inhibitor	0.177	COMP512/COMP715	(0.154 COMP683) (0.117 COMP34/COMP36)
Cystathionine beta-synthase inhibitor	0.675	COMP683	(0.615 COMP512/COMP715) (0.189 COMP763)
DNA polymerase beta inhibitor	0.430	COMP683	
DOPA decarboxylase inhibitor	0.347	COMP683	(0.197 COMP512/COMP715) (0.093 COMP763)
Dihydrofolate reductase inhibitor	0.043	COMP683	
Electron transport complex I inhibitor	0.306	COMP34/COMP36	(0.147 COMP512/COMP715)
Estrogen agonist	0.436	COMP512/COMP715	(0.072 COMP683) (0.042 COMP763)
Fumarate hydratase inhibitor	0.128	COMP683	(0.031 COMP763)
GABA aminotransferase inhibitor	0.350	COMP683	(0.093 COMP763)
GABA transporter 1 inhibitor	0.017	COMP683	
GRP78 expression inhibitor	0.035	COMP763	(0.033 COMP683)
Glucocorticoid antagonist	0.030	COMP512/COMP715	
Glucose-6-phosphate isomerase inhibitor	0.162	COMP763	(0.092 COMP683) (0.047 COMP512/COMP715)
Glutamate dehydrogenase inhibitor	0.374	COMP683	(0.096 COMP763)
HMG CoA reductase inhibitor	0.044	COMP34/COMP36	
Heat shock protein 70 antagonist	0.224	COMP683	(0.200 COMP763) (0.148 COMP512/COMP715)
Hexokinase inhibitor	0.422	COMP763	(0.342 COMP683)
Hypoxanthine phosphoribosyltransferase inhibitor	0.026	COMP683	
Lysine carboxypeptidase inhibitor	0.027	COMP683	
MAO A inhibitor	0.097	COMP512/COMP715	
MAO inhibitor	0.155	COMP512/COMP715	
NMDA receptor agonist	0.140	COMP683	
Na+ K+ transporting ATPase inhibitor	0.134	COMP763	(0.119 COMP34/COMP36) (0.108 COMP512/COMP715) (0.105 COMP683)
Nav1.5 sodium channel blocker	0.104	COMP512/COMP715	
Opioid delta receptor agonist	0.032	COMP512/COMP715	
Opioid delta receptor antagonist	0.127	COMP512/COMP715	
Opioid kappa receptor agonist	0.101	COMP512/COMP715	
Opioid mu receptor agonist	0.068	COMP512/COMP715	
Ornithine carbamoyltransferase inhibitor	0.138	COMP683	
Peroxidase inhibitor	0.893	COMP34/COMP36	(0.727 COMP683) (0.508 COMP512/COMP715) (0.183 COMP763)
Phenylalanine 4-hydroxylase inhibitor	0.538	COMP683	
Phosphofructokinase-1 inhibitor	0.264	COMP683	(0.250 COMP763) (0.077 COMP512/COMP715)
Phosphoglycerate kinase inhibitor	0.088	COMP683	
Phospholipase A2 inhibitor	0.270	COMP683	(0.237 COMP34/COMP36) (0.120 COMP512/COMP715)
Phospholipase C inhibitor	0.416	COMP683	(0.228 COMP763) (0.159 COMP512/COMP715)
Phosphorylase inhibitor	0.331	COMP763	(0.121 COMP683)
Prostaglandin F2 alpha agonist	0.027	COMP683	(0.020 COMP512/COMP715)
Pyruvate kinase inhibitor	0.417	COMP683	(0.220 COMP763)
Retinoic acid alpha receptor agonist	0.133	COMP683	
Succinate dehydrogenase inhibitor	0.615	COMP683	(0.224 COMP512/COMP715) (0.139 COMP763)
Superoxide dismutase inhibitor	0.728	COMP683	(0.293 COMP512/COMP715)
Thyroid hormone agonist	0.036	COMP683	
Thyroid hormone beta agonist	0.009	COMP683	
Topoisomerase I inhibitor	0.334	COMP763	(0.264 COMP683) (0.246 COMP512/COMP715) (0.114 COMP34/COMP36)
Topoisomerase II alpha inhibitor	0.280	COMP683	(0.215 COMP763) (0.206 COMP512/COMP715) (0.102 COMP34/COMP36)
Triose-phosphate isomerase inhibitor	0.455	COMP683	(0.335 COMP763)
Tyrosine 3 hydroxylase inhibitor	0.472	COMP683	(0.242 COMP512/COMP715) (0.188 COMP34/COMP36)
UDP-glucose 4-epimerase inhibitor	0.538	COMP763	(0.445 COMP683) (0.163 COMP512/COMP715)
