Name	Activation_Prob	Compound	Another_Probs
5 Hydroxytryptamine uptake stimulant	0.239	COMP1972	(0.203 COMP1116)
Electron transport complex I inhibitor	0.301	COMP1116	
Endocannabinoid uptake inhibitor	0.068	COMP1116	
Excitatory amino acid transporter EAAC1 inhibitor	0.297	COMP1972	(0.135 COMP1116)
GABA transporter 3 inhibitor	0.038	COMP1972	
GABA transporter inhibitor	0.024	COMP1972	
GABA uptake inhibitor	0.057	COMP1116	
Monocarboxylic acid transporter 1 inhibitor	0.021	COMP1116	
Monocarboxylic acid transporter inhibitor	0.021	COMP1116	
P-glycoprotein inhibitor	0.234	COMP1116	
Sodium-dependent vitamin C transporter 2 inhibitor	0.069	COMP1972	
Sodium/bile acid cotransporter inhibitor	0.316	COMP1972	(0.202 COMP1116)
Urate transporter 1 inhibitor	0.095	COMP1972	
