Name	Activation_Prob	Compound	Another_Probs
5 Hydroxytryptamine uptake stimulant	0.460	COMP2914	(0.356 COMP572) (0.314 COMP2913) (0.297 COMP282) (0.273 COMP927)
Antiviral (CMV)	0.156	COMP282/COMP927	
Apical sodium codependent bile acid transporter inhibitor	0.037	COMP77	(0.028 COMP62)
Electron transport complex I inhibitor	0.257	COMP2914	(0.254 COMP2913) (0.220 COMP572)
Ileal bile acid transport inhibitor	0.071	COMP77	(0.068 COMP62)
Multidrug resistance-associated protein 1 inhibitor	0.154	COMP2914	(0.150 COMP2913) (0.142 COMP572)
P-glycoprotein inhibitor	0.399	COMP2913	(0.393 COMP2914) (0.377 COMP572) (0.350 COMP2915) (0.245 COMP282) (0.232 COMP77) (0.218 COMP238) (0.209 COMP62) (0.203 COMP927)
Sodium/bile acid cotransporter inhibitor	0.573	COMP77	(0.508 COMP62) (0.447 COMP282) (0.440 COMP927) (0.402 COMP238) (0.379 COMP2915) (0.237 COMP2914)
Sodium/calcium exchanger inhibitor	0.057	COMP2914	(0.046 COMP572)
Sodium/glucose cotransporter 1 inhibitor	0.034	COMP572	(0.033 COMP2913/COMP62) (0.024 COMP2914)
Sodium/glucose cotransporter 2 inhibitor	0.041	COMP2913	(0.038 COMP572) (0.029 COMP2914)
Sodium/glucose cotransporter inhibitor	0.030	COMP2913/COMP572	(0.028 COMP62) (0.026 COMP2914)
