Name	Activation_Prob	Compound	Another_Probs
Abortion inducer	0.273	COMP130	
Carcinogenic	0.155	COMP130	
Carcinogenic. group 1	0.355	COMP130	
Carcinogenic. group 2A	0.419	COMP130	
Carcinogenic. group 2B	0.166	COMP130	
Cardiodepressant	0.187	COMP130	
Cytotoxic	0.433	COMP130	
DNA damaging	0.327	COMP130	
Embryotoxic	0.173	COMP130	
Eye irritation. high	0.140	COMP130	
Genotoxic	0.406	COMP130	
Hypoglycemic	0.297	COMP130	
Mutagenic	0.291	COMP130	
Pneumotoxic	0.514	COMP130	
Sedative	0.250	COMP130	
Sensitization	0.371	COMP130	
Skin irritative effect	0.126	COMP130	
Teratogen	0.173	COMP130	
Toxic. respiratory center	0.177	COMP130	
Ulceration	0.399	COMP130	
