Name	Activation_Prob	Compound	Another_Probs
1-Alkyl-2-acetylglycerophosphocholine esterase inhibitor	0.049	COMP60	(0.044 COMP188) (0.041 COMP322) (0.038 COMP697/COMP889) (0.037 COMP271/COMP389)
1-Deoxy-D-xylulose-5-phosphate reductoisomerase inhibitor	0.019	COMP322	(0.016 COMP60) (0.015 COMP2380) (0.014 COMP188) (0.013 COMP271/COMP389)
1.3-Beta-glucan synthase inhibitor	0.032	COMP2388	(0.031 COMP2387) (0.030 COMP258/COMP463/COMP774) (0.029 COMP2379) (0.027 COMP2378/COMP2386)
11-Beta-hydroxysteroid dehydrogenase 2 inhibitor	0.028	COMP322	
12-Lipoxygenase inhibitor	0.781	COMP354	(0.730 COMP1559) (0.644 COMP2129) (0.625 COMP1558) (0.498 COMP2131) (0.497 COMP1400) (0.482 COMP271) (0.446 COMP887) (0.432 COMP60) (0.422 COMP2171) (0.416 COMP728) (0.410 COMP2385) (0.399 COMP389) (0.356 COMP697/COMP889) (0.345 COMP1683) (0.318 COMP188) (0.296 COMP2383) (0.289 COMP322) (0.271 COMP2140) (0.205 COMP2044)
15-Lipoxygenase inhibitor	0.793	COMP2385	(0.760 COMP354) (0.698 COMP1559) (0.628 COMP2171) (0.615 COMP685) (0.604 COMP2129) (0.545 COMP188) (0.538 COMP2131) (0.511 COMP887) (0.495 COMP728) (0.491 COMP271) (0.486 COMP1558/COMP389) (0.467 COMP1683/COMP60) (0.435 COMP697/COMP889) (0.419 COMP2383) (0.411 COMP1400) (0.383 COMP322) (0.237 COMP2381) (0.224 COMP2377) (0.207 COMP2140)
2.3-Oxidosqualene-lanosterol cyclase inhibitor	0.260	COMP2380	(0.177 COMP188) (0.035 COMP258) (0.034 COMP2388)
3 Beta-hydroxy-delta 5-steroid dehydrogenase inhibitor	0.015	COMP258	(0.014 COMP2387/COMP2388)
3(or 17)beta-hydroxysteroid dehydrogenase inhibitor	0.155	COMP60	(0.110 COMP322) (0.105 COMP271) (0.078 COMP2381) (0.075 COMP2171) (0.069 COMP697/COMP889) (0.057 COMP1683) (0.055 COMP1559/COMP389) (0.048 COMP354)
3-Hydroxyanthranilate 3.4-dioxygenase inhibitor	0.224	COMP60	(0.148 COMP271) (0.119 COMP322) (0.091 COMP1683) (0.077 COMP2381) (0.065 COMP389/COMP697/COMP889) (0.054 COMP728) (0.051 COMP887) (0.048 COMP188) (0.047 COMP2380) (0.039 COMP1559)
