Name	Activation_Prob	Compound	Another_Probs
Abortion inducer	0.344	COMP1497	(0.278 COMP1500) (0.220 COMP1496) (0.219 COMP1216) (0.188 COMP294) (0.153 COMP1495)
Carcinogenic	0.835	COMP1495	(0.645 COMP1497) (0.644 COMP1216) (0.588 COMP294) (0.357 COMP1496) (0.175 COMP1498) (0.157 COMP1500)
Carcinogenic. group 1	0.784	COMP294	(0.220 COMP1495) (0.188 COMP1496) (0.180 COMP1498) (0.164 COMP1500) (0.154 COMP1497)
Carcinogenic. group 2A	0.296	COMP294	(0.271 COMP1495) (0.131 COMP1496) (0.126 COMP1500) (0.103 COMP1216) (0.092 COMP1498) (0.084 COMP1497)
Carcinogenic. group 2B	0.481	COMP1495	(0.453 COMP1497) (0.406 COMP1496) (0.174 COMP1216) (0.148 COMP1500) (0.140 COMP1498) (0.107 COMP294)
Carcinogenic. group 3	0.737	COMP1497	(0.519 COMP294) (0.432 COMP1216) (0.424 COMP1495) (0.395 COMP1496) (0.147 COMP1498) (0.094 COMP1500)
Cardiodepressant	0.400	COMP1497	(0.334 COMP1500) (0.271 COMP1496) (0.247 COMP294) (0.145 COMP1495)
Cytotoxic	0.631	COMP1495	(0.501 COMP1216) (0.449 COMP1497) (0.415 COMP294) (0.278 COMP1496) (0.178 COMP1499) (0.176 COMP1500)
DNA damaging	0.684	COMP1495	(0.478 COMP294) (0.413 COMP1497) (0.343 COMP1216) (0.303 COMP1500) (0.301 COMP1498) (0.233 COMP1496) (0.165 COMP1499)
Embryotoxic	0.776	COMP1495	(0.658 COMP1216) (0.432 COMP1497) (0.366 COMP294) (0.301 COMP1496) (0.175 COMP1500)
Eye irritation. high	0.299	COMP1497	(0.244 COMP1495) (0.201 COMP1496) (0.197 COMP1500) (0.156 COMP294) (0.146 COMP1216) (0.127 COMP1498)
Genotoxic	0.944	COMP1495	(0.888 COMP1216) (0.787 COMP1497) (0.521 COMP1496) (0.496 COMP294) (0.144 COMP1498) (0.138 COMP1500)
Hypoglycemic	0.727	COMP1495	(0.520 COMP1216) (0.400 COMP294) (0.361 COMP1496) (0.319 COMP1497)
Mutagenic	0.921	COMP1495	(0.833 COMP1216) (0.653 COMP1497) (0.518 COMP1496) (0.485 COMP294) (0.149 COMP1500) (0.142 COMP1498)
Pneumotoxic	0.507	COMP1497	(0.459 COMP1500) (0.425 COMP294) (0.359 COMP1496) (0.304 COMP1498) (0.226 COMP1499) (0.193 COMP1216)
Sedative	0.260	COMP294	(0.256 COMP1500) (0.215 COMP1495) (0.140 COMP1497)
Sensitization	0.791	COMP1495	(0.604 COMP1497) (0.539 COMP1216) (0.535 COMP1496) (0.333 COMP294) (0.151 COMP1500) (0.141 COMP1498)
Skin irritative effect	0.279	COMP1496	(0.220 COMP1497) (0.134 COMP1495) (0.107 COMP294) (0.085 COMP1216)
Teratogen	0.808	COMP1495	(0.692 COMP1216) (0.472 COMP1497) (0.425 COMP294) (0.328 COMP1496) (0.190 COMP1500)
Toxic. respiratory center	0.187	COMP294	(0.155 COMP1497)
Ulceration	0.608	COMP294	(0.558 COMP1495) (0.542 COMP1497) (0.477 COMP1498) (0.453 COMP1496) (0.418 COMP1500) (0.378 COMP1499) (0.336 COMP1216)
