Name	Activation_Prob	Compound	Another_Probs
ABCA1 expression enhancer	0.157	COMP525	(0.141 COMP48) (0.137 COMP282) (0.119 COMP2080) (0.118 COMP780)
AR expression inhibitor	0.937	COMP48	(0.891 COMP780) (0.875 COMP2080) (0.870 COMP282) (0.543 COMP2079) (0.235 COMP525)
CTGF expression inhibitor	0.928	COMP48	(0.921 COMP780) (0.910 COMP2080) (0.380 COMP525) (0.293 COMP2079) (0.197 COMP282)
GRP78 expression inhibitor	0.064	COMP2079	
ICAM1 expression inhibitor	0.619	COMP2079	(0.561 COMP282) (0.560 COMP48) (0.529 COMP780) (0.522 COMP2080) (0.325 COMP525)
LDLR expression enhancer	0.420	COMP780	(0.413 COMP2080) (0.349 COMP48) (0.280 COMP525) (0.183 COMP282)
NOS2 expression inhibitor	0.921	COMP780	(0.909 COMP2080) (0.903 COMP48) (0.847 COMP282) (0.741 COMP2079) (0.432 COMP525)
NOS3 expression enhancer	0.703	COMP48	(0.655 COMP2079) (0.640 COMP780) (0.603 COMP2080)
NOS3 expression inhibitor	0.827	COMP48	(0.822 COMP2079) (0.763 COMP780) (0.732 COMP2080) (0.499 COMP282) (0.293 COMP525)
TNF expression inhibitor	0.896	COMP780	(0.877 COMP48) (0.872 COMP2080) (0.860 COMP2079) (0.811 COMP282) (0.515 COMP525)
VCAM1 expression inhibitor	0.685	COMP2079	(0.358 COMP780) (0.352 COMP2080) (0.342 COMP525) (0.306 COMP48)
VEGF expression inhibitor	0.458	COMP780	(0.433 COMP2080/COMP48) (0.263 COMP525)
VEGFR2 expression inhibitor	0.064	COMP525	
