Name	Activation_Prob	Compound	Another_Probs
ABCA1 expression enhancer	0.101	COMP847	(0.098 COMP849)
AR expression inhibitor	0.743	COMP847	(0.643 COMP849) (0.410 COMP848)
CTGF expression inhibitor	0.706	COMP847/COMP849	(0.267 COMP848)
GRP78 expression inhibitor	0.035	COMP847	
ICAM1 expression inhibitor	0.432	COMP847	(0.427 COMP849) (0.342 COMP848)
LDLR expression enhancer	0.287	COMP849	(0.267 COMP847)
NOS2 expression inhibitor	0.907	COMP849	(0.488 COMP848) (0.471 COMP847)
NOS3 expression enhancer	0.484	COMP847	(0.386 COMP849)
NOS3 expression inhibitor	0.561	COMP849	(0.466 COMP847) (0.435 COMP848)
TNF expression inhibitor	0.885	COMP849	(0.578 COMP847) (0.482 COMP848)
VCAM1 expression inhibitor	0.609	COMP849	(0.409 COMP848) (0.315 COMP847)
VEGF expression inhibitor	0.326	COMP849	(0.264 COMP847) (0.166 COMP848)
