Name	Activation_Prob	Compound	Another_Probs
1.3-Beta-glucan synthase inhibitor	0.031	COMP2021	(0.030 COMP238/COMP930) (0.029 COMP416) (0.028 COMP1684/COMP2677/COMP905)
11-Beta-hydroxysteroid dehydrogenase 1 inhibitor	0.246	COMP238	(0.236 COMP2677/COMP905) (0.230 COMP2021) (0.214 COMP2676) (0.208 COMP930) (0.167 COMP416) (0.164 COMP131) (0.161 COMP2672) (0.145 COMP2674) (0.143 COMP1684) (0.117 COMP2675) (0.112 COMP2673) (0.045 COMP153)
11-Beta-hydroxysteroid dehydrogenase 2 inhibitor	0.812	COMP238	(0.804 COMP2676) (0.736 COMP2021) (0.690 COMP416) (0.628 COMP2672) (0.597 COMP930) (0.480 COMP2674) (0.422 COMP1684) (0.117 COMP2675) (0.094 COMP2673) (0.093 COMP2677/COMP905) (0.057 COMP153) (0.038 COMP131)
2.3-Oxidosqualene-lanosterol cyclase inhibitor	0.236	COMP2675	(0.051 COMP522) (0.049 COMP2021) (0.044 COMP2677/COMP905) (0.041 COMP153) (0.040 COMP2673) (0.039 COMP238) (0.035 COMP155)
3 Beta-hydroxy-delta 5-steroid dehydrogenase inhibitor	0.015	COMP2677/COMP905	(0.013 COMP2672/COMP2675/COMP2676) (0.012 COMP2673)
3(or 17)beta-hydroxysteroid dehydrogenase inhibitor	0.139	COMP2677/COMP905	(0.063 COMP131) (0.049 COMP2676) (0.048 COMP155)
3C-like protease (Human coronavirus) inhibitor	0.286	COMP2673	(0.148 COMP522)
5 Hydroxytryptamine 1E antagonist	0.169	COMP522	
5 Hydroxytryptamine 3A agonist	0.101	COMP131	
5 Hydroxytryptamine 3E antagonist	0.199	COMP131	(0.185 COMP155)
5 Hydroxytryptamine release inhibitor	0.400	COMP131	(0.311 COMP155) (0.291 COMP2677/COMP905)
5 Hydroxytryptamine release stimulant	0.846	COMP2021	(0.736 COMP238) (0.643 COMP930) (0.630 COMP2676) (0.617 COMP416) (0.569 COMP2672) (0.527 COMP2677/COMP905) (0.496 COMP1684) (0.495 COMP131) (0.365 COMP522) (0.263 COMP153) (0.247 COMP2675) (0.240 COMP2673) (0.237 COMP155) (0.224 COMP2674)
5 Hydroxytryptamine uptake stimulant	0.395	COMP522	(0.354 COMP131) (0.334 COMP2677/COMP905) (0.280 COMP155) (0.261 COMP153) (0.250 COMP2673)
5-Alpha-reductase 1 inhibitor	0.044	COMP2676	(0.035 COMP2677/COMP905) (0.021 COMP131)
5-Alpha-reductase 2 inhibitor	0.063	COMP2677/COMP905	(0.052 COMP2676) (0.024 COMP131) (0.023 COMP238) (0.019 COMP2673) (0.017 COMP2672/COMP2674)
5-Alpha-reductase inhibitor	0.260	COMP2673	(0.220 COMP2676) (0.171 COMP2675) (0.166 COMP153) (0.158 COMP522) (0.142 COMP2672) (0.140 COMP2677/COMP905) (0.130 COMP930) (0.126 COMP238) (0.114 COMP2674) (0.093 COMP131) (0.082 COMP1684) (0.079 COMP416) (0.067 COMP2021) (0.046 COMP155)
ABCA1 expression enhancer	0.332	COMP522	(0.180 COMP155) (0.154 COMP2677/COMP905) (0.146 COMP131) (0.136 COMP238) (0.130 COMP2676) (0.123 COMP930) (0.118 COMP416) (0.117 COMP2021) (0.114 COMP2675) (0.111 COMP2672) (0.108 COMP1684) (0.098 COMP153) (0.097 COMP2673) (0.088 COMP2674)
AMP-activated protein kinase stimulant	0.766	COMP930	(0.739 COMP1684) (0.721 COMP238) (0.693 COMP2021) (0.684 COMP416) (0.617 COMP2674) (0.518 COMP2673) (0.391 COMP2676) (0.326 COMP2677/COMP905) (0.266 COMP2675) (0.184 COMP2672)
AMPA 4 receptor antagonist	0.044	COMP522	
ATP citrate lysase inhibitor	0.040	COMP155/COMP2677/COMP905	(0.038 COMP153)
ATPase (Vacuolar H+) inhibitor	0.209	COMP155	(0.126 COMP153)
ATPase inhibitor	0.257	COMP155	(0.199 COMP153) (0.163 COMP131) (0.156 COMP2677/COMP905)
Acetyl-CoA transferase 1 inhibitor	0.046	COMP2675	(0.038 COMP416)
Acetyl-CoA transferase 2 inhibitor	0.110	COMP416	(0.106 COMP2677/COMP905) (0.093 COMP1684) (0.090 COMP2674) (0.083 COMP2675) (0.079 COMP238) (0.078 COMP2021) (0.068 COMP2673) (0.064 COMP930) (0.061 COMP2672) (0.060 COMP2676)
Acetyl-CoA transferase inhibitor	0.104	COMP2675	(0.099 COMP416) (0.098 COMP2021) (0.072 COMP238) (0.068 COMP2674) (0.066 COMP1684) (0.052 COMP2676) (0.051 COMP2672)
Acetylcholine M1 receptor antagonist	0.115	COMP522	
Acetylcholine M3 receptor agonist	0.073	COMP131	
Acetylcholine M4 receptor agonist	0.037	COMP131	
Acetylcholine M4 receptor antagonist	0.070	COMP131	
Acetylcholine antagonist	0.125	COMP131	(0.117 COMP2677/COMP905) (0.115 COMP155)
Acetylcholine nicotinic antagonist	0.190	COMP131	(0.124 COMP2677/COMP905) (0.123 COMP155) (0.096 COMP153) (0.070 COMP522)
Acetylcholine release stimulant	0.125	COMP131	
