Name	Activation_Prob	Compound	Another_Probs
ABCA1 expression enhancer	0.167	COMP2918	(0.140 COMP2917) (0.091 COMP452)
AR expression inhibitor	0.504	COMP2918	(0.483 COMP452) (0.347 COMP2917)
CTGF expression inhibitor	0.714	COMP2918	(0.686 COMP2917) (0.250 COMP452) (0.210 COMP2761)
GRP78 expression inhibitor	0.043	COMP2918	(0.027 COMP2917)
ICAM1 expression inhibitor	0.473	COMP452	(0.457 COMP2918) (0.354 COMP2917)
LDLR expression enhancer	0.249	COMP2761	(0.227 COMP2917) (0.199 COMP452) (0.193 COMP2918)
NOS2 expression inhibitor	0.959	COMP452	(0.422 COMP2918) (0.376 COMP2917)
NOS3 expression enhancer	0.386	COMP2761	(0.163 COMP2918) (0.122 COMP452)
NOS3 expression inhibitor	0.711	COMP2918	(0.693 COMP452) (0.486 COMP2917)
TNF expression inhibitor	0.765	COMP452	(0.700 COMP2918) (0.590 COMP2917)
VCAM1 expression inhibitor	0.405	COMP2918	(0.403 COMP2917)
VEGF expression inhibitor	0.264	COMP452	(0.229 COMP2918) (0.219 COMP2917) (0.179 COMP2761)
