Name	Activation_Prob	Compound	Another_Probs
11-Beta-hydroxysteroid dehydrogenase 2 inhibitor	0.038	COMP131	
5 Hydroxytryptamine 2A agonist	0.057	COMP356	
5 Hydroxytryptamine 3 agonist	0.113	COMP355	(0.109 COMP351) (0.060 COMP356)
5 Hydroxytryptamine 3A agonist	0.115	COMP355	(0.113 COMP351) (0.101 COMP131) (0.096 COMP356)
5 Hydroxytryptamine 4 agonist	0.024	COMP356	(0.023 COMP355)
ATPase inhibitor	0.337	COMP361	(0.309 COMP310) (0.308 COMP337) (0.295 COMP349) (0.292 COMP346) (0.290 COMP347) (0.230 COMP348/COMP46) (0.203 COMP308) (0.190 COMP345) (0.180 COMP351) (0.178 COMP350) (0.176 COMP343/COMP354) (0.163 COMP131)
Acetylcholine M1 receptor agonist	0.091	COMP355	(0.077 COMP351) (0.037 COMP356)
Acetylcholine M1 receptor antagonist	0.362	COMP355	(0.229 COMP351) (0.217 COMP356)
Acetylcholine M2 receptor agonist	0.296	COMP351	(0.103 COMP355)
Acetylcholine M2 receptor antagonist	0.126	COMP355	(0.088 COMP351)
Acetylcholine M3 receptor agonist	0.338	COMP351	(0.208 COMP355) (0.092 COMP345/COMP356) (0.073 COMP131)
Acetylcholine M3 receptor antagonist	0.184	COMP355	(0.126 COMP351) (0.059 COMP356)
Acetylcholinesterase inhibitor	0.543	COMP342	(0.534 COMP341) (0.494 COMP354) (0.488 COMP308) (0.465 COMP350) (0.435 COMP344) (0.433 COMP360) (0.422 COMP359) (0.407 COMP358) (0.268 COMP351) (0.236 COMP353) (0.206 COMP46) (0.190 COMP337) (0.188 COMP348) (0.176 COMP349) (0.172 COMP310) (0.170 COMP361) (0.168 COMP131) (0.164 COMP355) (0.153 COMP346) (0.129 COMP343) (0.118 COMP345)
Aconitate hydratase inhibitor	0.112	COMP347	(0.101 COMP351) (0.097 COMP356) (0.055 COMP355) (0.053 COMP131)
Acyl-CoA dehydrogenase inhibitor	0.181	COMP351	(0.097 COMP356) (0.076 COMP347) (0.058 COMP355) (0.048 COMP131)
Adenosine A1 receptor agonist	0.029	COMP357	(0.026 COMP310/COMP337/COMP349)
Adenosine deaminase inhibitor	0.070	COMP310	(0.068 COMP337) (0.066 COMP349) (0.054 COMP356) (0.045 COMP357)
Adenylate cyclase inhibitor	0.190	COMP351	(0.179 COMP337) (0.167 COMP349) (0.159 COMP310) (0.129 COMP357) (0.119 COMP347) (0.117 COMP356)
Adenylate kinase inhibitor	0.227	COMP351	(0.169 COMP356) (0.155 COMP347) (0.102 COMP355) (0.097 COMP131)
Adrenaline uptake inhibitor	0.053	COMP356	
Alcohol dehydrogenase inhibitor	0.530	COMP46	(0.522 COMP348) (0.351 COMP346) (0.308 COMP310) (0.283 COMP337) (0.268 COMP361) (0.244 COMP347) (0.218 COMP308) (0.216 COMP349) (0.138 COMP360) (0.137 COMP344) (0.129 COMP358) (0.128 COMP359) (0.127 COMP354) (0.120 COMP350) (0.097 COMP357) (0.082 COMP356)
Aldosterone antagonist	0.075	COMP131	(0.044 COMP343)
Alkaline phosphatase inhibitor	0.411	COMP361	(0.406 COMP341) (0.400 COMP358) (0.397 COMP308) (0.382 COMP342) (0.363 COMP344) (0.331 COMP359) (0.319 COMP360) (0.313 COMP46) (0.298 COMP337) (0.293 COMP350) (0.292 COMP348) (0.282 COMP310) (0.273 COMP354) (0.244 COMP349) (0.196 COMP346) (0.126 COMP357)
Alpha 2a adrenoreceptor antagonist	0.091	COMP354	(0.071 COMP350) (0.066 COMP308/COMP344)
Alpha-mannosidase inhibitor	0.191	COMP310	(0.167 COMP356) (0.144 COMP337) (0.129 COMP349) (0.103 COMP357) (0.080 COMP346) (0.073 COMP351/COMP355) (0.069 COMP348) (0.067 COMP361) (0.058 COMP46) (0.053 COMP131)
Aminopeptidase A inhibitor	0.022	COMP356	
Aminopeptidase P inhibitor	0.025	COMP356	
Androgen agonist	0.099	COMP343	(0.086 COMP131) (0.083 COMP345) (0.078 COMP356) (0.075 COMP347) (0.061 COMP342) (0.059 COMP353) (0.054 COMP308)
Androgen antagonist	0.162	COMP308	(0.127 COMP350) (0.125 COMP354) (0.119 COMP131) (0.091 COMP358) (0.090 COMP344/COMP360) (0.082 COMP359) (0.076 COMP347)
