Name	Activation_Prob	Compound	Another_Probs
ATPase inhibitor	0.287	COMP743	
Acetylcholinesterase inhibitor	0.183	COMP743	
Adenosine A1 receptor agonist	0.023	COMP743	
Adenosine deaminase inhibitor	0.068	COMP743	
Alcohol dehydrogenase inhibitor	0.432	COMP743	
Alkaline phosphatase inhibitor	0.340	COMP743	
Alpha-mannosidase inhibitor	0.134	COMP743	
Arginase inhibitor	0.149	COMP743	
Aryl hydrocarbon receptor agonist	0.176	COMP743	
CYP1A2 inhibitor	0.297	COMP743	
Ca2+-transporting ATPase inhibitor	0.136	COMP743	
Carbonic anhydrase inhibitor	0.067	COMP743	
Cyclooxygenase 1 inhibitor	0.154	COMP743	
Cyclooxygenase 2 inhibitor	0.176	COMP743	
Cyclooxygenase inhibitor	0.197	COMP743	
Cystathionine beta-synthase inhibitor	0.755	COMP743	
Estrogen agonist	0.173	COMP743	
GRP78 expression inhibitor	0.025	COMP743	
Glucose-6-phosphate isomerase inhibitor	0.097	COMP743	
Heat shock protein 70 antagonist	0.202	COMP743	
Hexokinase inhibitor	0.397	COMP743	
MAO A inhibitor	0.084	COMP743	
Na+ K+ transporting ATPase inhibitor	0.163	COMP743	
Peroxidase inhibitor	0.288	COMP743	
Phosphofructokinase-1 inhibitor	0.231	COMP743	
Phospholipase C inhibitor	0.149	COMP743	
Phosphorylase inhibitor	0.078	COMP743	
Pyruvate kinase inhibitor	0.197	COMP743	
Topoisomerase I inhibitor	0.405	COMP743	
Topoisomerase II alpha inhibitor	0.451	COMP743	
Triose-phosphate isomerase inhibitor	0.221	COMP743	
UDP-glucose 4-epimerase inhibitor	0.398	COMP743	
