Name	Activation_Prob	Compound	Another_Probs
1-Alkyl-2-acetylglycerophosphocholine esterase inhibitor	0.038	COMP697/COMP725	
1-Deoxy-D-xylulose-5-phosphate reductoisomerase inhibitor	0.012	COMP725/COMP968	
1.3-Beta-glucan synthase inhibitor	0.035	COMP77	(0.034 COMP970) (0.033 COMP968) (0.032 COMP973/COMP976) (0.031 COMP969) (0.027 COMP512/COMP715)
11-Beta-hydroxysteroid dehydrogenase 1 inhibitor	0.251	COMP970	(0.244 COMP969) (0.230 COMP972) (0.174 COMP860) (0.042 COMP77)
11-Beta-hydroxysteroid dehydrogenase 2 inhibitor	0.780	COMP970	(0.440 COMP969) (0.426 COMP972) (0.400 COMP860) (0.102 COMP77) (0.033 COMP968)
12-Lipoxygenase inhibitor	0.557	COMP218	(0.435 COMP732/COMP975) (0.422 COMP725) (0.414 COMP971) (0.372 COMP875/COMP974) (0.358 COMP512/COMP715) (0.356 COMP697) (0.232 COMP247) (0.195 COMP973) (0.184 COMP896)
15-Lipoxygenase inhibitor	0.870	COMP732/COMP975	(0.863 COMP247/COMP971) (0.803 COMP875/COMP974) (0.774 COMP512/COMP715) (0.740 COMP218) (0.559 COMP896) (0.443 COMP725) (0.435 COMP697) (0.250 COMP968)
2.3-Oxidosqualene-lanosterol cyclase inhibitor	0.203	COMP77	(0.152 COMP970) (0.104 COMP969) (0.050 COMP968) (0.043 COMP860) (0.036 COMP972)
3 Beta-hydroxy-delta 5-steroid dehydrogenase inhibitor	0.026	COMP860	(0.021 COMP77) (0.017 COMP972) (0.011 COMP970)
3(or 17)beta-hydroxysteroid dehydrogenase inhibitor	0.194	COMP725	(0.087 COMP968) (0.072 COMP972) (0.069 COMP697/COMP77) (0.067 COMP860) (0.066 COMP970) (0.064 COMP969) (0.059 COMP512/COMP715) (0.050 COMP218) (0.048 COMP875/COMP974)
3-Hydroxyanthranilate 3.4-dioxygenase inhibitor	0.154	COMP725	(0.065 COMP697) (0.058 COMP968) (0.047 COMP218)
3-Oxoacyl-[acyl-carrier-protein] synthase inhibitor	0.812	COMP732/COMP975	(0.793 COMP971) (0.331 COMP875/COMP974) (0.313 COMP976) (0.303 COMP512/COMP715) (0.286 COMP725) (0.210 COMP697) (0.182 COMP973) (0.166 COMP247) (0.089 COMP218) (0.071 COMP968)
3C-like protease (Human coronavirus) inhibitor	0.328	COMP218	(0.220 COMP725) (0.148 COMP968) (0.143 COMP697)
4-Hydroxyphenylpyruvate dioxygenase inhibitor	0.020	COMP860	
5 Hydroxytryptamine 1E antagonist	0.235	COMP697	(0.204 COMP968) (0.194 COMP218) (0.188 COMP725)
5 Hydroxytryptamine 3A agonist	0.134	COMP968	(0.092 COMP725)
5 Hydroxytryptamine 3E antagonist	0.209	COMP968	(0.189 COMP697) (0.176 COMP725)
5 Hydroxytryptamine release inhibitor	0.661	COMP725	(0.598 COMP218) (0.466 COMP968) (0.458 COMP697) (0.319 COMP512/COMP715) (0.286 COMP875/COMP974) (0.283 COMP732/COMP975) (0.282 COMP971) (0.264 COMP973) (0.251 COMP976)
5 Hydroxytryptamine release stimulant	0.752	COMP969	(0.716 COMP972) (0.688 COMP970) (0.656 COMP968) (0.646 COMP860) (0.462 COMP218) (0.396 COMP697) (0.387 COMP512/COMP715) (0.378 COMP725) (0.314 COMP875/COMP974) (0.276 COMP77) (0.202 COMP247)
5 Hydroxytryptamine uptake stimulant	0.709	COMP218	(0.533 COMP725) (0.484 COMP512/COMP715) (0.451 COMP875/COMP974) (0.446 COMP732/COMP975) (0.441 COMP971) (0.438 COMP968) (0.382 COMP247) (0.358 COMP697) (0.253 COMP860) (0.193 COMP972) (0.190 COMP896) (0.187 COMP969/COMP970)
5-Alpha-reductase 1 inhibitor	0.560	COMP77	(0.088 COMP860) (0.064 COMP972) (0.021 COMP725) (0.017 COMP969) (0.016 COMP970)
5-Alpha-reductase 2 inhibitor	0.588	COMP77	(0.057 COMP860) (0.042 COMP972) (0.026 COMP697) (0.025 COMP725) (0.022 COMP969) (0.021 COMP970)
5-Alpha-reductase inhibitor	0.554	COMP77	(0.228 COMP860) (0.206 COMP972) (0.161 COMP970) (0.141 COMP969) (0.066 COMP725) (0.049 COMP968) (0.046 COMP697)
5-Lipoxygenase inhibitor	0.382	COMP697	(0.325 COMP218) (0.270 COMP725) (0.251 COMP875/COMP974) (0.246 COMP896) (0.235 COMP512/COMP715) (0.209 COMP732/COMP975) (0.208 COMP971) (0.137 COMP247) (0.136 COMP973) (0.112 COMP976)
ABCA1 expression enhancer	0.362	COMP77	(0.346 COMP697) (0.216 COMP971) (0.214 COMP860) (0.212 COMP970) (0.210 COMP732/COMP975) (0.165 COMP969) (0.151 COMP972) (0.148 COMP875/COMP974) (0.144 COMP512/COMP715) (0.138 COMP725) (0.101 COMP247) (0.095 COMP968)
AICAR transformylase inhibitor	0.066	COMP725	(0.061 COMP968) (0.050 COMP697)
AMP-activated protein kinase stimulant	0.638	COMP969	(0.435 COMP970) (0.428 COMP732/COMP975) (0.422 COMP971) (0.381 COMP512/COMP715) (0.367 COMP875/COMP974) (0.300 COMP968) (0.273 COMP976) (0.262 COMP725) (0.255 COMP972) (0.218 COMP247) (0.208 COMP77) (0.184 COMP697) (0.178 COMP896) (0.166 COMP860) (0.154 COMP973) (0.135 COMP218)
AMPA 1 receptor antagonist	0.039	COMP725	(0.031 COMP697)
AMPA 3 receptor antagonist	0.035	COMP725	(0.031 COMP697)
AMPA 4 receptor antagonist	0.056	COMP725	(0.039 COMP697)
AMPA receptor antagonist	0.048	COMP725	
