Name	Activation_Prob	Compound	Another_Probs
5 Hydroxytryptamine 2A agonist	0.082	COMP1438	(0.071 COMP1453) (0.055 COMP1449) (0.054 COMP1450)
5 Hydroxytryptamine 3A agonist	0.122	COMP1237	(0.120 COMP1449) (0.092 COMP1453)
ATPase inhibitor	0.400	COMP1439/COMP1443	(0.385 COMP1447/COMP1452) (0.383 COMP1442) (0.382 COMP908) (0.357 COMP1440) (0.349 COMP1446) (0.341 COMP1437) (0.327 COMP1444/COMP731) (0.291 COMP868) (0.276 COMP1435) (0.262 COMP683) (0.261 COMP1449) (0.249 COMP1237) (0.248 COMP1450) (0.230 COMP46) (0.225 COMP1438) (0.224 COMP1454) (0.218 COMP1448) (0.213 COMP1451) (0.188 COMP1441) (0.186 COMP1453) (0.154 COMP732)
Acetylcholine M1 receptor antagonist	0.162	COMP1436	(0.149 COMP868) (0.132 COMP683)
Acetylcholinesterase inhibitor	0.228	COMP1438	(0.223 COMP732) (0.222 COMP1450) (0.206 COMP46) (0.198 COMP1237) (0.173 COMP1445) (0.172 COMP504) (0.170 COMP1449) (0.149 COMP1453) (0.143 COMP1441) (0.108 COMP1448)
Aconitate hydratase inhibitor	0.318	COMP683	(0.162 COMP1448) (0.134 COMP868) (0.131 COMP1436) (0.057 COMP1441) (0.055 COMP1449) (0.048 COMP1438)
Acyl-CoA dehydrogenase inhibitor	0.216	COMP683	(0.189 COMP1436) (0.102 COMP1448) (0.099 COMP868) (0.082 COMP1444) (0.075 COMP1446) (0.065 COMP1440) (0.056 COMP908) (0.048 COMP1441)
Adenosine A1 receptor agonist	0.033	COMP1444	(0.031 COMP731) (0.029 COMP1446) (0.028 COMP1440) (0.026 COMP1437/COMP1439/COMP1443/COMP1454/COMP908) (0.025 COMP1447/COMP1452) (0.024 COMP1435) (0.023 COMP1442/COMP1451)
Adenosine deaminase inhibitor	0.109	COMP1446	(0.092 COMP1444) (0.086 COMP1436/COMP1440) (0.080 COMP908) (0.079 COMP683) (0.077 COMP868) (0.062 COMP731) (0.052 COMP1441/COMP1448) (0.051 COMP1435) (0.050 COMP1447/COMP1452) (0.047 COMP1439/COMP1443) (0.045 COMP1454)
Adenylate cyclase inhibitor	0.302	COMP1446	(0.295 COMP1444) (0.268 COMP1435) (0.265 COMP1436) (0.228 COMP1439/COMP1443) (0.225 COMP731) (0.218 COMP683) (0.197 COMP1448) (0.195 COMP1447/COMP1452) (0.193 COMP1441) (0.190 COMP1440) (0.171 COMP908) (0.165 COMP1449) (0.159 COMP1437) (0.150 COMP1237) (0.149 COMP1442) (0.145 COMP868) (0.144 COMP1453) (0.120 COMP1438) (0.107 COMP1450) (0.095 COMP1454)
Adenylate kinase inhibitor	0.375	COMP1436	(0.343 COMP683) (0.278 COMP868) (0.260 COMP908) (0.244 COMP1444) (0.239 COMP1440) (0.222 COMP1446) (0.210 COMP1448) (0.125 COMP1441) (0.113 COMP1449) (0.109 COMP1435) (0.106 COMP731) (0.105 COMP1237) (0.096 COMP1445) (0.092 COMP1438)
